pct,pollscore,pollster,state,end_date,transparency_score,party
45.87870298404808,-1.1022020502240404,SurveyUSA,California,2024-10-09,5.5,IND
45.71277225011653,-0.9989349927361189,SurveyUSA,Massachusetts,2024-10-13,2,DEM
48.65378400735999,-1.0732336598921834,Beacon/Shaw,Nevada,2024-10-13,1,DEM
45.993676281106296,-1.0714445031282895,Emerson,Missouri,2024-10-07,2,REP
41.36664443377303,-1.019999980083872,SurveyUSA,Missouri,2024-10-05,5,DEM
39.87844121951105,-0.840644382408437,Beacon/Shaw,New Mexico,2024-10-14,7.5,REP
38.88707383766453,-0.7279833623062788,YouGov,Virginia,2024-10-12,8,LIB
48.1110790925907,-0.9662024703121971,Siena/NYT,Missouri,2024-10-08,5.5,REP
45.5431943409147,-0.9370489365328818,Siena/NYT,California,2024-10-11,3.5,DEM
45.15314670881361,-0.740726502793768,YouGov,California,2024-10-12,2,IND
44.91640531076248,-1.1657424453663403,SurveyUSA,Nevada,2024-10-14,7.5,IND
39.56496329858698,-1.209534777745677,YouGov,National,2024-10-11,6.5,GRE
47.05208244282814,-0.5308481629216724,Siena/NYT,Texas,2024-10-13,9,REP
45.13116604026236,-1.0029852777743078,YouGov,Georgia,2024-10-08,3,GRE
44.8127536166383,-1.0940790334980357,Marist,Connecticut,2024-10-14,7.5,REP
50.5967132193238,-0.8803611850678532,Marist,Arizona,2024-10-10,8.5,LIB
38.28555834183064,-0.9787220105931553,Emerson,Nebraska,2024-10-10,8,REP
43.64318781468468,-0.9382140518135708,Emerson,Arizona,2024-10-05,4.5,IND
40.43696955060126,-0.9744867512443554,Emerson,North Carolina,2024-10-12,3,LIB
43.6238250414177,-0.7534126266982352,YouGov,National,2024-10-13,9,DEM
38.504560741251666,-0.8928546973329835,Quinnipiac,New Mexico,2024-10-07,2.5,REP
44.84629917553387,-1.045084832086321,Siena/NYT,Iowa,2024-10-07,4.5,DEM
39.90094718824022,-0.8547150277750111,Ipsos,North Carolina,2024-10-11,7,GRE
47.188356228056456,-1.2159852240827278,SurveyUSA,Georgia,2024-10-06,10,IND
43.24869895594823,-0.8284756068982609,Quinnipiac,Washington,2024-10-08,6.5,IND
44.74518517755512,-1.083821712612713,Siena/NYT,Nevada,2024-10-11,8,GRE
43.765130318762054,-1.2829933716859228,Marist,Montana,2024-10-07,10,GRE
49.40632625726101,-0.6567601459018323,Siena/NYT,Wisconsin,2024-10-13,0,IND
43.55937867873989,-1.3449218216074084,Beacon/Shaw,Michigan,2024-10-07,2,REP
41.1403221456291,-1.030026574673385,Siena/NYT,Wisconsin,2024-10-14,0,REP
45.39102842319596,-1.279146064160706,Quinnipiac,Connecticut,2024-10-10,2.5,DEM
43.9813307274015,-1.0296691253616903,Beacon/Shaw,Massachusetts,2024-10-15,3,GRE
45.44616502657594,-0.9323072062962771,Marist,California,2024-10-05,5,GRE
48.36379367882748,-1.010397443997125,SurveyUSA,Wisconsin,2024-10-11,9,IND
47.58322097713277,-0.8284093007337486,Ipsos,Nebraska,2024-10-11,9.5,DEM
46.786535380894236,-1.158355371409744,Siena/NYT,Michigan,2024-10-10,4,GRE
48.365028210393504,-0.7349791477211995,Beacon/Shaw,Texas,2024-10-09,6,REP
43.361784025562926,-0.9825036051159673,Ipsos,Texas,2024-10-13,8.5,DEM
41.84150093719356,-1.1229834123876372,Quinnipiac,National,2024-10-06,8.5,REP
41.190844723290056,-1.1888518781927278,YouGov,National,2024-10-07,7.5,IND
43.15909796479259,-0.753788530226367,YouGov,Wisconsin,2024-10-06,1.5,REP
39.68580350464376,-1.1899644384274495,Siena/NYT,Georgia,2024-10-08,0.5,LIB
45.84204352589964,-1.0960550181363427,Quinnipiac,Pennsylvania,2024-10-10,5.5,LIB
45.22793443071414,-1.0808245916319486,Ipsos,Georgia,2024-10-13,1.5,REP
45.58436251829966,-0.9834097661443449,Ipsos,Minnesota,2024-10-08,5.5,REP
44.998309301513785,-0.8509294043028998,SurveyUSA,Minnesota,2024-10-13,8.5,LIB
48.4557143626831,-0.8257426857052438,YouGov,Texas,2024-10-05,8.5,DEM
47.523260648175906,-0.8093881600833552,Emerson,Michigan,2024-10-06,0,IND
43.19826468743177,-1.0818489255314567,Beacon/Shaw,Montana,2024-10-11,9.5,DEM
42.22615332613157,-1.2035093295003487,Beacon/Shaw,Montana,2024-10-09,1.5,IND
42.13901799088598,-1.0722635619870147,SurveyUSA,Maryland,2024-10-11,7.5,DEM
48.26809612944602,-1.023010923959714,YouGov,New York,2024-10-09,8.5,GRE
53.601112210503025,-0.9038539993499325,Beacon/Shaw,New York,2024-10-05,2,REP
43.494364845716845,-0.6146581237046487,Emerson,New Hampshire,2024-10-15,2.5,DEM
44.24406713068411,-0.8689820463344109,Ipsos,National,2024-10-05,6.5,LIB
44.8981856928152,-1.0107426273828977,Marist,Missouri,2024-10-05,0,REP
38.9851860784983,-1.2413216919309276,YouGov,Arizona,2024-10-07,5,DEM
45.53967573585503,-1.0613173649679102,Marist,Virginia,2024-10-09,9,LIB
45.9054892019033,-0.6986527762085399,Beacon/Shaw,Texas,2024-10-13,8.5,REP
47.94166867671059,-0.8344763751461397,Emerson,Massachusetts,2024-10-08,4,LIB
45.907602665596016,-0.7528109505863818,YouGov,Missouri,2024-10-06,9.5,LIB
49.26602810142969,-1.0067894276141782,Ipsos,Indiana,2024-10-11,6.5,REP
44.90412916833879,-0.9325158416550976,Emerson,Texas,2024-10-14,6.5,GRE
46.20382033154006,-0.8442314806603086,Quinnipiac,Maryland,2024-10-09,9.5,GRE
42.52750858081437,-1.4884181536979,Marist,Iowa,2024-10-08,9.5,IND
47.48480429107751,-1.1523433864876023,Emerson,Pennsylvania,2024-10-10,0.5,LIB
45.310040676324384,-1.0510624472217767,Beacon/Shaw,Georgia,2024-10-06,0.5,IND
43.77387878959746,-1.0988779506885589,Ipsos,Florida,2024-10-10,7.5,GRE
41.70591873973552,-1.078161319269597,Quinnipiac,Nebraska,2024-10-05,0,GRE
47.84213279764049,-0.7761825308438502,Beacon/Shaw,New Hampshire,2024-10-05,8.5,IND
43.492397287113455,-1.0991826329109113,Quinnipiac,North Carolina,2024-10-11,7,GRE
42.81035210858698,-0.6845687661431561,YouGov,Nevada,2024-10-15,5,LIB
42.48146429393154,-1.039018383403801,Ipsos,New York,2024-10-09,6.5,REP
50.2953842904918,-0.7285824761414825,Beacon/Shaw,Florida,2024-10-08,1,IND
48.812338732746646,-0.5627836612574708,Siena/NYT,Connecticut,2024-10-11,3,IND
42.32471316768119,-1.059475592217283,Emerson,New York,2024-10-09,4,GRE
51.825342980045434,-1.2868773874648216,Beacon/Shaw,North Carolina,2024-10-12,7.5,IND
53.824486344196615,-1.035404682410236,Quinnipiac,Montana,2024-10-07,10,GRE
51.36457164738876,-1.182805881453792,YouGov,Iowa,2024-10-10,3.5,IND
42.65956791402544,-1.2027707569774062,YouGov,National,2024-10-10,9,GRE
51.257665449795425,-0.768401086232341,Marist,Texas,2024-10-12,5,GRE
49.93834518810221,-0.9021225513739052,Beacon/Shaw,Nevada,2024-10-11,6,REP
49.94051830448112,-1.0234339139582596,Emerson,Indiana,2024-10-05,7.5,IND
40.09690568523595,-0.9867851724076661,Ipsos,Pennsylvania,2024-10-11,1.5,GRE
43.84645543114726,-0.9391095948797885,YouGov,Missouri,2024-10-06,6.5,IND
44.20527221424707,-1.0347933965171257,Marist,New Mexico,2024-10-07,2,LIB
47.466334257379,-1.0983870078991333,Marist,Georgia,2024-10-12,0,GRE
52.68207878588587,-1.0165389769874948,Quinnipiac,Montana,2024-10-12,1.5,LIB
48.56609454719662,-1.0580528585065916,SurveyUSA,Arizona,2024-10-08,4.5,IND
46.972264952409894,-0.6898840809196662,Quinnipiac,Rhode Island,2024-10-09,6,DEM
46.635145972396856,-1.0987376696884434,Siena/NYT,New York,2024-10-15,7.5,DEM
41.43239855441713,-1.117270944832266,Siena/NYT,Missouri,2024-10-06,2,IND
44.14666548411128,-1.1996585140993865,Ipsos,Massachusetts,2024-10-14,9,GRE
39.96196853338934,-0.7917510228673723,YouGov,Georgia,2024-10-09,2.5,IND
40.64804384127476,-0.9165420170030695,SurveyUSA,Ohio,2024-10-06,3.5,DEM
49.87883743258487,-1.430885431696981,Emerson,New Hampshire,2024-10-08,4.5,DEM
43.29125573160443,-1.141526332648271,Ipsos,Maryland,2024-10-07,9.5,GRE
51.945125636686825,-0.9743661574102489,Quinnipiac,Iowa,2024-10-09,1,LIB
42.40895271880348,-0.9552436243466801,Siena/NYT,New Hampshire,2024-10-10,7,GRE
41.287949328671175,-0.8622333789038142,SurveyUSA,Washington,2024-10-12,5.5,IND
45.126312792148894,-0.9464356223924415,Beacon/Shaw,Maryland,2024-10-05,8,LIB
43.786430279423435,-0.851009685397713,Siena/NYT,Indiana,2024-10-10,9,GRE
47.12094516878502,-0.8938673166473055,Beacon/Shaw,Nebraska,2024-10-10,9,IND
46.44090709235038,-1.3426383885065754,Ipsos,Minnesota,2024-10-10,4.5,LIB
48.338089564389556,-1.2624684799301313,Marist,Massachusetts,2024-10-13,5,IND
48.201804812289886,-1.0902810226286355,Siena/NYT,Connecticut,2024-10-10,9.5,DEM
45.23219130410084,-1.1196623353360096,Ipsos,Rhode Island,2024-10-07,3,REP
46.905139866015325,-0.7059059280793467,Quinnipiac,Minnesota,2024-10-14,7,GRE
39.20582029415536,-0.8916066487625558,SurveyUSA,Indiana,2024-10-11,6.5,DEM
40.14758006956289,-0.8511755641825162,Emerson,Montana,2024-10-10,9,GRE
47.74633489321472,-1.0128326929794902,Beacon/Shaw,California,2024-10-05,5,REP
48.712646054427964,-0.9325316449521815,Ipsos,Virginia,2024-10-06,7,DEM
46.05076684500641,-1.0062808345035514,Marist,Iowa,2024-10-12,8.5,GRE
49.721689893923624,-1.0696394172694659,Quinnipiac,Rhode Island,2024-10-07,9.5,GRE
48.630234703547266,-1.1378558862397077,Ipsos,Michigan,2024-10-07,9,REP
48.06097787732944,-1.166782316859273,Emerson,Massachusetts,2024-10-12,2,REP
49.044327563304776,-0.8921294458566467,SurveyUSA,Minnesota,2024-10-09,7.5,LIB
45.60284543731135,-1.194933143778431,YouGov,Wisconsin,2024-10-11,8,LIB
41.16034954215469,-0.9784938952339285,Beacon/Shaw,Missouri,2024-10-07,2,DEM
44.274616333678,-0.8538653673370149,Ipsos,Montana,2024-10-08,4,IND
50.70109297117119,-1.1352678262642897,Siena/NYT,Nevada,2024-10-08,8,IND
49.070536521316804,-0.7811632029322995,Quinnipiac,Connecticut,2024-10-06,1.5,LIB
39.677695933391576,-0.9918932584604566,Ipsos,California,2024-10-10,2.5,DEM
49.493698109160334,-0.7250094812735604,Emerson,Nevada,2024-10-08,2,REP
39.76534826138115,-0.908592925748697,Beacon/Shaw,Washington,2024-10-09,2.5,LIB
42.64063877543826,-0.8993693772393153,YouGov,Washington,2024-10-14,4,GRE
42.96137050029068,-0.7916945820031326,Beacon/Shaw,Georgia,2024-10-07,8.5,GRE
45.57920461205312,-0.7284735498388484,Ipsos,Massachusetts,2024-10-15,2.5,REP
42.620561286800765,-1.0818413403049145,Beacon/Shaw,Washington,2024-10-12,0,GRE
43.20391266602639,-1.002818938355726,Marist,Texas,2024-10-10,4,DEM
47.52300037204207,-0.9107959942655532,SurveyUSA,Pennsylvania,2024-10-05,7.5,LIB
50.557087735895976,-1.1615614330890276,Quinnipiac,Wisconsin,2024-10-09,7,DEM
43.0376897930511,-0.7246646908058259,Ipsos,Texas,2024-10-09,0.5,DEM
54.21617210028371,-1.125165947571236,Quinnipiac,Arizona,2024-10-07,6,REP
40.09635658918828,-1.1133512441359357,YouGov,Indiana,2024-10-15,8.5,REP
39.244305640158714,-1.071328352332604,Ipsos,Massachusetts,2024-10-14,4.5,IND
39.898574699775324,-1.0079898259930016,Marist,New Mexico,2024-10-10,9.5,IND
52.29133324413421,-0.6536688733285757,Marist,Florida,2024-10-07,6,IND
49.07989417840438,-0.8878628070465648,Beacon/Shaw,New York,2024-10-15,2,REP
46.32774539531879,-1.0052648504060777,Quinnipiac,Connecticut,2024-10-15,10,IND
43.59264657309196,-1.408560521407838,Marist,Ohio,2024-10-09,9,LIB
46.9121051521837,-1.2376868838123285,Quinnipiac,Wisconsin,2024-10-11,0,DEM
47.170082434260266,-1.1922688932118533,Siena/NYT,New Hampshire,2024-10-10,1,IND
55.698937098715504,-0.8501118518099378,Quinnipiac,Florida,2024-10-10,9,GRE
37.10672579453045,-0.6235855981587612,SurveyUSA,North Carolina,2024-10-12,9,IND
44.178470870025116,-1.061845395400518,YouGov,Connecticut,2024-10-11,3.5,LIB
45.33878849019117,-0.7920243349359997,Emerson,Texas,2024-10-06,2.5,DEM
47.97148608740215,-0.7898746394381809,Ipsos,Texas,2024-10-05,0,GRE
47.253129495097426,-0.7765790749563356,Marist,Montana,2024-10-08,4.5,GRE
47.04458056107182,-1.0582846977671378,Marist,Minnesota,2024-10-07,9.5,REP
44.44334095450622,-0.866126397610361,Quinnipiac,New York,2024-10-09,0.5,GRE
47.60930939823029,-1.0672981332632305,Ipsos,North Carolina,2024-10-06,7,GRE
48.96207438789172,-0.6228892542360467,YouGov,New Mexico,2024-10-12,7,REP
41.64157066352769,-0.8657145050926971,SurveyUSA,California,2024-10-11,9.5,REP
42.647455821563184,-0.7360196129490154,Marist,Georgia,2024-10-08,1,REP
45.865347366174475,-1.020488067649613,YouGov,New Mexico,2024-10-10,5.5,DEM
46.678365296868115,-1.1057487345215617,YouGov,New Hampshire,2024-10-05,2.5,IND
48.29380996029397,-0.8303763115122752,SurveyUSA,Indiana,2024-10-08,1.5,IND
43.70093969546385,-0.8295035941406481,SurveyUSA,Minnesota,2024-10-07,1.5,IND
38.037413727702365,-1.1158344055522746,Siena/NYT,Indiana,2024-10-13,4,IND
47.96780892508091,-0.7790191864433085,Siena/NYT,Massachusetts,2024-10-06,6.5,GRE
48.29527612035496,-1.1269990572814377,Beacon/Shaw,Virginia,2024-10-14,3,GRE
42.88714463945877,-0.8557532424497296,Emerson,Virginia,2024-10-08,9.5,DEM
49.44951516720998,-0.8190421801704099,Ipsos,Wisconsin,2024-10-11,6,REP
49.50996967719945,-1.042618173919746,Marist,Georgia,2024-10-12,2.5,LIB
43.4969260077804,-1.0079609874074762,Quinnipiac,Washington,2024-10-05,2,DEM
40.52802206755043,-0.9700129462233363,YouGov,Virginia,2024-10-09,5,GRE
44.97338630370968,-0.799340161190284,Quinnipiac,Florida,2024-10-12,4.5,GRE
46.02688959603678,-1.0460848784641577,Emerson,Indiana,2024-10-05,9,REP
52.263322415994125,-0.7079857277493691,Quinnipiac,Iowa,2024-10-10,9.5,GRE
48.7043640424999,-1.2228184629410082,Beacon/Shaw,Connecticut,2024-10-14,2.5,IND
42.64334826964914,-1.025792975597819,Siena/NYT,Michigan,2024-10-05,8,REP
40.84817118877077,-1.0959841189702004,Siena/NYT,Connecticut,2024-10-09,0,GRE
45.3652433097623,-1.0430336216079636,Siena/NYT,Texas,2024-10-15,4.5,DEM
44.14832669915232,-1.2720788690702283,Marist,California,2024-10-11,3.5,GRE
46.71170732409244,-0.9744411988197121,Emerson,Washington,2024-10-05,3,DEM
45.42100450604832,-0.9195904505384356,Quinnipiac,Wisconsin,2024-10-06,6,IND
41.577565010306216,-0.6608843730567551,YouGov,Texas,2024-10-08,2.5,GRE
47.245769978004375,-0.8198259337510838,Beacon/Shaw,New Hampshire,2024-10-05,4,GRE
43.01867804015567,-1.2210182925127457,Marist,Rhode Island,2024-10-15,6,GRE
43.90898661829109,-1.1543882376293462,Siena/NYT,Arizona,2024-10-11,7,DEM
47.694854525411394,-0.8208974579145796,Beacon/Shaw,Arizona,2024-10-06,3.5,LIB
42.676489488596566,-0.9870318594360622,Emerson,Pennsylvania,2024-10-08,9,IND
47.5103585022847,-1.1243183261828509,Siena/NYT,Georgia,2024-10-10,9.5,DEM
44.42215377331747,-0.5440314249319431,Emerson,Michigan,2024-10-09,9.5,IND
41.37461244766189,-0.8964208296987966,Marist,Wisconsin,2024-10-14,4,IND
46.84554509717438,-1.041640035287205,Emerson,Montana,2024-10-14,8,DEM
43.34982844411535,-1.1727334537484784,Siena/NYT,Minnesota,2024-10-14,7.5,LIB
46.931190686511194,-1.0756450120263945,Ipsos,Rhode Island,2024-10-08,0,LIB
44.18784474388414,-0.6414546144133133,Beacon/Shaw,Rhode Island,2024-10-07,0.5,IND
44.91436567835612,-0.8595001946714679,Beacon/Shaw,Nevada,2024-10-13,4.5,DEM
46.100880740083696,-1.6682608667414098,Siena/NYT,New Mexico,2024-10-13,8,IND
44.879087218014554,-0.8097018165872875,Beacon/Shaw,Pennsylvania,2024-10-07,8,GRE
46.31022978756616,-1.2562057316137827,Ipsos,Rhode Island,2024-10-15,3,GRE
44.871021825196266,-0.8595739024017388,Quinnipiac,Texas,2024-10-06,1,IND
41.79894198321842,-1.3891270304240626,YouGov,Nebraska,2024-10-05,4,IND
42.34658046207826,-1.1091175527065569,Quinnipiac,Rhode Island,2024-10-13,6,LIB
38.624895085823184,-1.2014780230658575,Siena/NYT,Rhode Island,2024-10-11,3.5,IND
42.4738942122264,-0.972098900422562,Beacon/Shaw,Michigan,2024-10-13,7,DEM
44.46619857592377,-0.8925940005364308,Beacon/Shaw,Arizona,2024-10-06,5,DEM
40.982839831797804,-1.0600951954910858,Ipsos,Indiana,2024-10-05,6.5,DEM
46.22246709495078,-0.9472842394714441,Quinnipiac,California,2024-10-05,7.5,REP
45.55161752498118,-1.1796855347809143,Ipsos,Wisconsin,2024-10-08,8.5,REP
50.019347911966236,-1.0060202664061049,YouGov,Iowa,2024-10-11,1,IND
42.65819448710385,-1.1885433562896504,Quinnipiac,North Carolina,2024-10-05,2,GRE
44.399609555134646,-1.0964985119785948,Siena/NYT,Iowa,2024-10-05,3,GRE
44.06002617621048,-1.272648577718338,Emerson,Connecticut,2024-10-07,3.5,DEM
47.68956345830519,-0.7193676990451682,Quinnipiac,California,2024-10-12,8.5,DEM
48.22804349690972,-0.7002600952245821,Ipsos,Montana,2024-10-11,9,IND
42.90305515197948,-0.7504805190429182,Emerson,Pennsylvania,2024-10-11,8.5,IND
41.41515249014346,-1.3573867190474636,Ipsos,Arizona,2024-10-06,2.5,IND
43.53309837354856,-0.9358911378748088,Emerson,Iowa,2024-10-11,5.5,REP
48.98392382900606,-0.8997736778792458,Emerson,Virginia,2024-10-11,0.5,LIB
38.47223995533932,-0.6453469121044376,YouGov,Texas,2024-10-08,10,GRE
48.18798546138598,-0.8625613438539842,Emerson,Georgia,2024-10-08,7.5,REP
48.90151547629461,-1.0571340249031556,YouGov,Massachusetts,2024-10-05,1,GRE
41.04203604271304,-1.0606577682677594,Beacon/Shaw,Texas,2024-10-08,6,IND
42.6341695069951,-0.900145538860373,SurveyUSA,Montana,2024-10-13,2.5,DEM
41.76604154949284,-1.1141781912204662,YouGov,New York,2024-10-11,2.5,GRE
45.303387628635754,-0.8046612955467458,Emerson,Iowa,2024-10-15,8.5,LIB
44.819302049954196,-1.0067822120651893,Beacon/Shaw,New Mexico,2024-10-10,9.5,IND
51.04148594811097,-0.8693110692682513,Quinnipiac,Rhode Island,2024-10-09,1,LIB
41.31341910804506,-1.0977117744492824,Emerson,Virginia,2024-10-07,5.5,IND
46.433466515857276,-1.2676254789582293,Siena/NYT,Virginia,2024-10-14,2.5,IND
47.79509588393985,-0.9382657466939869,Beacon/Shaw,New York,2024-10-06,4.5,GRE
43.1529772177721,-1.2387413736797288,Quinnipiac,Nevada,2024-10-15,1,REP
43.69335968815228,-1.173280329478099,SurveyUSA,California,2024-10-15,7.5,LIB
44.86455404669061,-1.0017110471945696,Marist,New Hampshire,2024-10-12,3,LIB
39.54152939044868,-1.0389615541810835,Emerson,Wisconsin,2024-10-12,3,IND
48.25665343732394,-0.8002187256165829,Beacon/Shaw,Ohio,2024-10-15,5,DEM
49.759993898686965,-1.0700192179362655,Quinnipiac,North Carolina,2024-10-10,10,IND
41.730969414401486,-1.1426966151326179,YouGov,Virginia,2024-10-14,7.5,IND
48.22241632757557,-0.7729143807934239,Ipsos,Pennsylvania,2024-10-11,9.5,LIB
49.995574575743184,-1.0103910915624592,SurveyUSA,Nevada,2024-10-08,0.5,DEM
46.017140175664856,-1.1330110925560866,Marist,Rhode Island,2024-10-15,10,IND
46.47552708569889,-0.6557466166660074,Emerson,Georgia,2024-10-13,9.5,REP
49.65582054055405,-1.1883076277520639,YouGov,Pennsylvania,2024-10-07,8.5,REP
45.815798487391476,-0.9486190498785814,Emerson,North Carolina,2024-10-15,2,LIB
44.038863448749,-0.9043859632931218,Marist,Arizona,2024-10-11,6,DEM
50.93826824116135,-0.9331897737933569,Quinnipiac,California,2024-10-09,1,IND
44.02407198676659,-0.9533212460588395,Emerson,Georgia,2024-10-09,8,DEM
42.039835674619674,-1.3217531617435359,Quinnipiac,Minnesota,2024-10-10,9.5,IND
36.51971380276207,-1.382510978997705,Emerson,New Mexico,2024-10-07,6.5,GRE
47.06352130752573,-1.1940909280621317,Emerson,Missouri,2024-10-15,0,LIB
48.658167941201306,-1.0692365069517422,Beacon/Shaw,Maryland,2024-10-10,0.5,IND
51.886916772773894,-1.1304933845777518,YouGov,Wisconsin,2024-10-11,7.5,DEM
43.89854566145635,-1.009268141690369,Marist,Maryland,2024-10-07,6,LIB
45.09371829308423,-0.9677190975585994,YouGov,Iowa,2024-10-08,10,DEM
40.41733298305375,-0.8339015924089774,Beacon/Shaw,New York,2024-10-08,2,DEM
48.60181300390549,-1.0046584142422883,Emerson,Minnesota,2024-10-10,6,DEM
43.60592272804512,-1.1414399038412413,Ipsos,Virginia,2024-10-07,8,REP
40.822425796843746,-0.9513161221348715,Quinnipiac,Nevada,2024-10-05,7.5,GRE
45.114582239047216,-0.9130654777588991,Quinnipiac,New Hampshire,2024-10-13,9,LIB
45.10357749382747,-0.7704332985414358,Beacon/Shaw,Nebraska,2024-10-10,4.5,LIB
54.42516703252848,-0.6041540530242759,Quinnipiac,Texas,2024-10-12,0,REP
38.95091298735419,-0.8062653130613604,Emerson,Indiana,2024-10-07,4,REP
45.96212391229211,-1.2833823118452314,Marist,Maryland,2024-10-10,8.5,IND
43.71052176662718,-1.2458667781029278,SurveyUSA,Maryland,2024-10-13,4,DEM
44.805471598743516,-0.7340830122577042,Ipsos,Rhode Island,2024-10-10,9.5,IND
44.65183696523227,-0.8666070389869708,Emerson,Arizona,2024-10-05,7.5,IND
43.774547827296736,-0.8923600320104956,Ipsos,Maryland,2024-10-14,1.5,DEM
45.0048938262507,-0.9505901451641936,YouGov,Montana,2024-10-05,8,IND
44.20238964791901,-0.6565072885013529,Ipsos,Pennsylvania,2024-10-07,7.5,REP
45.734110316492995,-0.9868525860778286,Beacon/Shaw,Connecticut,2024-10-10,5.5,REP
44.38142172938187,-0.9162140426705093,Quinnipiac,New Hampshire,2024-10-08,10,REP
42.80434885542454,-1.141185700239402,Quinnipiac,Iowa,2024-10-13,1,REP
42.85023542433085,-1.3316913902910414,Marist,Rhode Island,2024-10-06,5.5,LIB
42.49413154783496,-1.395560144949011,Marist,Massachusetts,2024-10-06,10,GRE
45.74202055330891,-1.250632356356936,Siena/NYT,Georgia,2024-10-13,5,REP
46.318994415721185,-0.8459006893632139,SurveyUSA,Nevada,2024-10-10,1.5,GRE
48.85899655836861,-0.721260352746534,Siena/NYT,Massachusetts,2024-10-06,5.5,GRE
43.48400475304444,-0.8062397830554401,Quinnipiac,Minnesota,2024-10-14,6,GRE
54.49487790259304,-1.0237676945720797,Emerson,Rhode Island,2024-10-05,8.5,LIB
45.63080362009983,-1.118152294771566,Quinnipiac,New York,2024-10-09,7.5,DEM
43.91724204571597,-0.9888982199604728,Beacon/Shaw,Florida,2024-10-05,8.5,IND
49.182485127185316,-0.8144466800667614,Emerson,Massachusetts,2024-10-14,7,LIB
48.57147006764289,-0.6284280426629172,Beacon/Shaw,Georgia,2024-10-13,0.5,LIB
48.33161865812921,-1.18310517207093,YouGov,New Mexico,2024-10-07,8,DEM
43.78910196865817,-1.4972935327176717,Marist,Nevada,2024-10-13,5.5,IND
49.06127462932599,-0.7826809312545308,Ipsos,Missouri,2024-10-09,6.5,IND
44.72158396028155,-1.2637786714300265,Marist,Georgia,2024-10-10,9,REP
43.423354524464244,-1.021977088111839,Quinnipiac,Georgia,2024-10-07,0.5,LIB
49.706533787436626,-0.7265491024001516,YouGov,Georgia,2024-10-14,8,DEM
44.562843898600384,-1.193283454008464,YouGov,Michigan,2024-10-13,5.5,DEM
45.34272689869793,-0.8609539988492009,Ipsos,Ohio,2024-10-15,9.5,LIB
40.62222519780938,-0.8948269876229107,Ipsos,California,2024-10-14,1,IND
43.07928716989717,-0.7662624503565761,Ipsos,Ohio,2024-10-14,3,LIB
42.24306709386913,-0.8996185646217199,Quinnipiac,Wisconsin,2024-10-06,1,LIB
36.767942109060314,-0.9946107351631098,Siena/NYT,Washington,2024-10-13,2.5,DEM
40.76231791093964,-0.9272520048604651,Siena/NYT,Iowa,2024-10-08,7,DEM
46.825445629811554,-0.7415148563593831,Ipsos,Pennsylvania,2024-10-07,0,LIB
45.45000298054373,-0.6783009884501751,Marist,Washington,2024-10-05,1.5,GRE
43.53930958128971,-0.9361946411197569,Siena/NYT,Missouri,2024-10-08,7.5,LIB
46.951856372887754,-0.8676701337472227,Marist,New Hampshire,2024-10-09,5.5,GRE
44.3503670290843,-0.9537305156032474,Beacon/Shaw,Iowa,2024-10-06,1.5,REP
48.68556745125771,-0.8485709483028304,Beacon/Shaw,Pennsylvania,2024-10-08,4.5,GRE
41.70125295853825,-1.2507156871050318,SurveyUSA,New Mexico,2024-10-07,9,IND
43.97936318250963,-0.9215342857564903,YouGov,Montana,2024-10-08,5,DEM
42.62642307676399,-1.1185792281874631,Marist,Minnesota,2024-10-08,3.5,LIB
44.155969172521914,-1.054900466287995,Marist,Nebraska,2024-10-09,10,GRE
48.509588976942396,-1.3010281489549431,Quinnipiac,California,2024-10-05,1,LIB
45.43038128292079,-0.7049675004777116,Ipsos,Pennsylvania,2024-10-06,2.5,GRE
45.02545163321889,-1.2270281240145517,Ipsos,Maryland,2024-10-07,8.5,LIB
48.00640094738335,-1.1138315403140653,Ipsos,Maryland,2024-10-13,1.5,GRE
46.079413759728524,-0.8762398495273098,Beacon/Shaw,Michigan,2024-10-08,7,LIB
43.649522845459046,-1.4331731883219179,Beacon/Shaw,Michigan,2024-10-08,0,IND
48.99881587256254,-1.2631062551209802,Beacon/Shaw,New Mexico,2024-10-08,6.5,IND
44.55610226918595,-1.376097464359757,YouGov,Missouri,2024-10-05,2.5,DEM
47.904907805618606,-1.0025606523891544,YouGov,Pennsylvania,2024-10-15,4,DEM
49.861487731265186,-1.0522771231784112,Marist,New Mexico,2024-10-11,6,REP
44.52806652047739,-0.8417612489124602,Marist,Maryland,2024-10-09,3.5,DEM
47.109597330151445,-0.8143761789583106,YouGov,Maryland,2024-10-13,4.5,GRE
40.672595197457746,-1.0631058123500283,YouGov,Michigan,2024-10-13,8.5,DEM
42.175585381885995,-1.1442145355525009,Emerson,Rhode Island,2024-10-09,7.5,LIB
43.66741611908844,-1.0999621829815245,Siena/NYT,Minnesota,2024-10-05,7,REP
44.130579070908155,-1.0091283697072868,SurveyUSA,Nevada,2024-10-15,8.5,REP
45.490486119473736,-0.7094351538583172,Marist,Georgia,2024-10-15,5.5,LIB
46.82563665779,-1.2485308037083147,Siena/NYT,Virginia,2024-10-12,0.5,DEM
46.727102392576924,-0.7828191304334704,Ipsos,Minnesota,2024-10-05,4.5,LIB
41.67561741940311,-1.0143457152805044,YouGov,Rhode Island,2024-10-13,4,DEM
43.71217731942549,-1.141665207309888,Beacon/Shaw,Minnesota,2024-10-10,2,DEM
